movie_id,title,genre,description
718,White Men Can't Jump,Comedy,"<White Men Can't Jump> is a comedy-drama film that follows the story of two street basketball hustlers, Billy Hoyle (Woody Harrelson) and Sidney Deane (Wesley Snipes), who join forces to win a basketball tournament in Los Angeles."
719,Paulie,Adventure|Children's|Comedy,<Paulie> is a family comedy-drama movie released in 1998.
720,Forever Young,Adventure|Romance|Sci-Fi,"<Forever Young> is a romantic drama film that tells the story of a 1939 test pilot, Daniel McCormick, who volunteers for a cryogenics experiment that goes awry."
721,Primary Colors,Drama,<Primary Colors> is a political comedy-drama movie released in 1998.
722,Addams Family Values,Comedy,"<Addams Family Values > is a comedy film that follows the eccentric and spooky Addams family as they welcome a new addition, baby Pubert."
723,Bulworth,Comedy,"<Bulworth> is a political satire film released in 1998, directed by and starring Warren Beatty."
724,Outbreak,Action|Drama|Thriller,<Outbreak > is a movie about a deadly virus that spreads from a monkey to humans in a small town in California.
725,Tampopo,Comedy,<Tampopo> is a Japanese comedy film that follows the story of a young widow named Tampopo who runs a struggling ramen noodle shop.
726,Harriet the Spy,Children's|Comedy,<Harriet the Spy> is a 1996 film about a young girl named Harriet M.
727,My Cousin Vinny,Comedy,"<My Cousin Vinny> is a comedy film that follows the story of two young men from New York City, who are mistakenly arrested and charged with murder in a small Alabama town."
728,Volcano,Drama|Thriller,<Volcano> is a disaster film released in 1997 directed by Mick Jackson.
729,Con Air,Action|Adventure|Thriller,<Con Air> is an action-thriller movie about a group of dangerous convicts who hijack a prison transport plane.
730,Waking Ned Devine,Comedy,<Waking Ned Devine> is a comedy film about a small Irish village that conspires to claim a lottery prize won by a deceased local man named Ned Devine.
731,Men in Black,Action|Adventure|Comedy|Sci-Fi,"<Men in Black> is a science fiction comedy film that follows the story of Agent J (played by Will Smith), a New York City cop who joins a secret organization called the Men in Black, which monitors and regulates extraterrestrial activity on Earth."
732,Earthquake,Action,<Earthquake > is a disaster film that revolves around a catastrophic earthquake that strikes Los Angeles.
733,Defending Your Life,Comedy|Romance,<Defending Your Life> is a romantic comedy-fantasy movie released in 1991.
734,Lethal Weapon 4,Action|Comedy|Crime|Drama,"<Lethal Weapon 4> is an action-comedy movie that follows the adventures of two Los Angeles police detectives, Martin Riggs and Roger Murtaugh, as they investigate a counterfeit money ring and a Chinese organized crime syndicate."
735,Madeline,Children's|Comedy,<Madeline > is a family comedy film based on the classic children's book series by Ludwig Bemelmans.
736,Die Hard: With a Vengeance,Action|Thriller,<Die Hard: With a Vengeance> is a 1995 action movie starring Bruce Willis and Samuel L.
737,Clear and Present Danger,Action|Adventure|Thriller,<Clear and Present Danger> is a political thriller film based on Tom Clancy's novel of the same name.
738,Lethal Weapon 3,Action|Comedy|Crime|Drama,<Lethal Weapon 3> is an action-comedy film that follows the adventures of LAPD detectives Martin Riggs (Mel Gibson) and Roger Murtaugh (Danny Glover) as they investigate a series of crimes involving stolen weapons.
739,Creepshow,Horror,<Creepshow> is a horror anthology film directed by George A.
740,Anywhere But Here,Drama,<Anywhere But Here> is a 1999 drama film that tells the story of a mother and daughter who move from a small town in the Midwest to Beverly Hills so that the mother can pursue her dreams of a better life.
741,"Civil Action, A",Drama,"<A Civil Action> is a 1998 American legal drama film directed by Steven Zaillian and starring John Travolta, Robert Duvall, and William H."
742,Mickey Blue Eyes,Comedy|Romance,"<Mickey Blue Eyes> is a romantic comedy film about an English auctioneer named Michael Felgate (played by Hugh Grant) who falls in love with Gina Vitale (played by Jeanne Tripplehorn), a woman from a mafia family."
743,Dinosaur,Animation|Children's,<Dinosaur > is an animated adventure film that follows the journey of a young Iguanodon named Aladar who is raised by a family of lemurs after being separated from his own kind.
744,Arachnophobia,Action|Comedy|Sci-Fi|Thriller,<Arachnophobia> is a horror-comedy film from 1990 about a small town in California that is invaded by a deadly species of spider that hitched a ride in a coffin from the Amazon rainforest.
745,Stir of Echoes,Thriller,<Stir of Echoes> is a supernatural thriller movie that follows a man named Tom Witzky (played by Kevin Bacon) who becomes haunted by visions and voices after being hypnotized at a party.
746,Priest,Drama,The movie <Priest > is a drama film directed by Antonia Bird.
747,Jakob the Liar,Drama,<Jakob the Liar> is a drama film set in Nazi-occupied Poland during World War II.
748,Man on the Moon,Comedy|Drama,"<Man on the Moon> is a biographical comedy-drama film that tells the story of the life and career of the eccentric and controversial American comedian, Andy Kaufman."
749,Lake Placid,Horror|Thriller,Lake Placid  is a horror-comedy film about a group of people who go to investigate a series of mysterious deaths in a remote lake in Maine.
750,Deep Blue Sea,Action|Sci-Fi|Thriller,<Deep Blue Sea> is a science fiction horror film about a team of scientists who are conducting experiments on genetically engineered sharks in an underwater laboratory.
751,Random Hearts,Drama|Romance,<Random Hearts> is a romantic drama film released in 1999.
752,Gone in 60 Seconds,Action|Crime,"<Gone in 60 Seconds> is a 2000 action movie about a retired car thief named Randall <Memphis> Raines, who is forced to steal 50 cars in one night to save his younger brother's life."
753,M,Crime|Film-Noir|Thriller,"<M> is a German thriller movie from 1931, directed by Fritz Lang."
754,Cyrano de Bergerac,Action|Drama|Romance,"<Cyrano de Bergerac> is a French romantic drama film from 1990, directed by Jean-Paul Rappeneau and based on the 1897 play of the same name by Edmond Rostand."
755,Little Big Man,Comedy|Drama|Western,"<Little Big Man> is a satirical Western film that follows the life story of Jack Crabb, a 121-year-old man who recounts his experiences as a young boy taken in by the Cheyenne Indians, his time as a gunslinger and scout for the US Army, and his role in the Battle of Little Bighorn."
756,McCabe & Mrs. Miller,Drama|Western,"<McCabe & Mrs. Miller> is a Western film directed by Robert Altman, which tells the story of a gambler named John McCabe (Warren Beatty) who arrives in a small town in the Pacific Northwest to open a brothel. He meets a savvy businesswoman named Constance Miller (Julie Christie), who becomes his partner in the venture. However, their business is threatened by a powerful mining company that wants to buy them out. As tensions rise, McCabe and Miller must decide whether to stand their ground or sell out. The film is known for its realistic portrayal of the Old West and its use of Leonard Cohen's music."
757,Maurice,Drama|Romance,<Maurice> is a British romantic drama film based on the novel of the same name by E.
758,"Streetcar Named Desire, A",Drama,"A Streetcar Named Desire is a classic drama film released in 1951, which is based on a play by Tennessee Williams."
759,Breaker Morant,Drama|War,<Breaker Morant> is a 1980 Australian war drama film based on the true story of three Australian soldiers who were court-martialed for war crimes committed during the Second Boer War in South Africa.
760,City Lights,Comedy|Drama|Romance,<City Lights> is a silent romantic comedy-drama film directed by Charlie Chaplin.
761,Persuasion,Romance,<Persuasion > is a British romantic drama film based on Jane Austen's novel of the same name.
762,Mad Max,Action|Sci-Fi,<Mad Max> is a post-apocalyptic action film set in Australia in the near future.
763,Take the Money and Run,Comedy,<Take the Money and Run> is a mockumentary-style comedy film directed by and starring Woody Allen.
764,Twelve Monkeys,Drama|Sci-Fi,<Twelve Monkeys> is a science-fiction thriller movie directed by Terry Gilliam.
765,One False Move,Thriller,<One False Move> is a crime thriller movie released in 1991.
766,Brief Encounter,Drama|Romance,<Brief Encounter> is a British romantic drama film directed by David Lean and released in 1946.
767,Badlands,Crime|Drama,<Badlands> is a crime drama film directed by Terrence Malick.
768,Henry V,Drama|War,<Henry V> is a historical drama film directed by Kenneth Branagh and based on William Shakespeare's play of the same name.
769,Heat,Action|Crime|Thriller,Heat  is a crime drama film directed by Michael Mann.
770,Pump Up the Volume,Drama,"<Pump Up the Volume> is a 1990 drama film about a high school student named Mark Hunter who moves to a new town and starts a pirate radio station under the pseudonym ""Hard Harry."
771,"They Shoot Horses, Don't They?",Drama,"<They Shoot Horses, Don't They?> is a drama film set during the Great Depression era."
772,Mother,Comedy,<Mother > is a Japanese psychological drama film directed by and starring Juzo Itami.
773,Fried Green Tomatoes,Drama,<Fried Green Tomatoes> is a movie based on the novel <Fried Green Tomatoes at the Whistle Stop Cafe> by Fannie Flagg.
774,Maya Lin: A Strong Clear Vision,Documentary,"<Maya Lin: A Strong Clear Vision> is a documentary film that explores the life and work of Maya Lin, the Chinese-American artist and architect who designed the Vietnam Veterans Memorial in Washington, D."
775,Song of the South,Adventure|Animation|Children's|Musical,<Song of the South> is a musical film produced by Walt Disney Productions in 1946.
776,My Bodyguard,Drama,<My Bodyguard> is a coming-of-age comedy-drama film about a high school student named Clifford Peache who is constantly bullied by a group of tough guys led by a student named Moody.
777,Married to the Mob,Comedy,"<Married to the Mob> is a comedy film from 1988 that tells the story of Angela de Marco, a woman who tries to escape her life as the wife of a mobster after her husband is killed."
778,Babyfever,Comedy|Drama,<Babyfever > is a romantic comedy movie about a group of friends in their 30s who are all struggling with the decision of whether or not to have children.
779,Dogma,Comedy,<Dogma> is a comedy film from 1999 that follows two fallen angels who are trying to get back into heaven by exploiting a loophole in Catholic dogma.
780,Ninotchka,Comedy|Romance,<Ninotchka> is a romantic comedy film directed by Ernst Lubitsch and starring Greta Garbo.
781,"Cry in the Dark, A",Drama,"<A Cry in the Dark> is a 1988 film based on the true story of Lindy Chamberlain, a mother whose baby was taken by a dingo while camping in the Australian outback."
782,42 Up,Documentary,<42 Up> is a documentary film that follows the lives of a group of British individuals who were first interviewed at the age of seven and have been revisited every seven years since.
